id,customer_id,customer_name,customer_type,contact_person,contact_phone,address,warehouse_code,warehouse_name,delivery_type,default_region,status,created_at,updated_at
422,HZ2025081900001,济南千木食品科技有限公司,普通客户,,,山东省济南市历城区山东省科嘉路1287号幸福连城光电创新园111号生产车间301,,,仓配一体,山东省,ACTIVE,2025-08-19 14:56:00,2026-05-13 17:24:36.909732
423,HZ2025081800005,江北新区巧妹餐饮中心（个体工商户）,普通客户,,,江苏省南京市浦口区卓溪路10号星野供应链公司,,,仓配一体,江苏省,ACTIVE,2025-08-18 15:29:30,2026-05-13 17:24:36.909732
424,HZ2025081800004,辽宁王宏龙餐饮管理有限公司,普通客户,于泽涛,13245542345,辽宁省沈阳市铁西区保工北街阳光A版辽宁王宏龙餐饮管理有限公司,,,仓配一体,辽宁省,ACTIVE,2025-08-18 15:01:02,2026-05-13 17:24:36.909732
425,HZ2025081800003,沈阳丰裕佳餐饮管理有限公司,普通客户,,,辽宁省沈阳市沈北新区沈北新区沈北路16-10号8门,,,仓配一体,辽宁省,ACTIVE,2025-08-18 11:34:19,2026-05-13 17:24:36.909732
426,HZ2025081800002,无锡众易智能信息科技有限公司,普通客户,江玲,,江苏省无锡市滨湖区瑜憬湾花园8邮寄地址:5号1504,,,仓配一体,江苏省,ACTIVE,2025-08-18 11:12:27,2026-05-13 17:24:36.909732
427,HZ2025081800001,东北大串（沈阳）食品有限公司,普通客户,熊琬莹,13940127991,辽宁省沈阳市沈北新区蒲文路16号第四期A区8-1号C门,,,零担整车运输,辽宁省,ACTIVE,2025-08-18 10:36:01,2026-05-13 17:24:36.909732
428,HZ2025081600002,重庆渝配商贸有限公司,VIP,常宝玉,15982381342,重庆市重庆城区渝中区化龙桥企业天地7号楼15楼,,,仓配一体,重庆市,ACTIVE,2025-08-16 14:14:37,2026-05-13 17:24:36.909732
429,HZ2025081600001,河南尚仟味供应链有限公司,普通客户,,,河南省商丘市梁园区新建路路港汇万达11号楼25层,,,仓配一体,河南省,ACTIVE,2025-08-16 10:00:40,2026-05-13 17:24:36.909732
430,HZ2025081300003,天津椰椰树下企业管理有限公司,普通客户,,,天津市天津城区东丽区滨海华贸中心3505,,,仓配一体,天津市,ACTIVE,2025-08-13 16:25:52,2026-05-13 17:24:36.909732
431,HZ2025081300002,江西糖糖供应链有限公司,VIP,廖伟灿,13710173676,江西省赣州市章贡区赣州大道1号中创国际1号楼1202室,,,仓配一体,江西省,ACTIVE,2025-08-13 15:12:18,2026-05-13 17:24:36.909732
432,HZ2025081300001,四川京益鑫食品有限公司,普通客户,,,四川省德阳市什邡市马祖镇白沙泉社区三组(四川京益鑫食品有限公司),,,零担整车运输,四川省,ACTIVE,2025-08-13 10:31:16,2026-05-13 17:24:36.909732
433,HZ2025080700003,南京老甄餐饮管理有限公司,普通客户,,,江苏省南京市雨花台区喜马拉雅中心K座6楼,,,仓配一体,江苏省,ACTIVE,2025-08-07 17:54:26,2026-05-13 17:24:36.909732
434,HZ2025080700002,青岛新赞可食品科技有限公司,普通客户,邹春华,13869835458,山东省青岛市城阳区城阳街道寺西社区村委西南500米,,,仓配一体,山东省,ACTIVE,2025-08-07 17:47:06,2026-05-13 17:24:36.909732
435,HZ2025080700001,哈尔滨朗坤速腾物流有限公司,普通客户,,,黑龙江省哈尔滨市松北区祥安南大街1840号万象府小区17栋3号商服,,,仓配一体,黑龙江省,ACTIVE,2025-08-07 17:04:20,2026-05-13 17:24:36.909732
436,HZ2025080100004,北京澳德物流有限责任公司,普通客户,,,北京市北京城区大兴区庞各庄镇京开路西侧北京供电公司大兴供电分公司庞各庄供电所院内,,,仓储,北京市,ACTIVE,2025-08-01 10:41:53,2026-05-13 17:24:36.909732
437,HZ2025080100003,河南世贵商贸有限公司,普通客户,,,河南省郑州市中原区碧荷路7号義和5G数字大厦,,,仓配一体,河南省,ACTIVE,2025-08-01 09:19:36,2026-05-13 17:24:36.909732
438,HZ2025080100001,临沂金优食品有限公司,普通客户,,,山东省临沂市沂南县铜井镇铜井前村村北,,,整车运输,山东省,ACTIVE,2025-08-01 09:04:04,2026-05-13 17:24:36.909732
439,HZ2025073100002,陕西钜簏城配速运有限公司（营销）,VIP,张素萍,,陕西省西安市高陵区泾河工业园北区七横路钜簏物流园,,,零担整车运输,陕西省,ACTIVE,2025-07-31 16:31:10,2026-05-13 17:24:36.909732
440,HZ2025073100001,暖仔（山东）食品有限公司,普通客户,韩钰,,山东省德州市德城区梁家镇创新创业园19号,,,仓储,山东省,ACTIVE,2025-07-31 10:51:07,2026-05-13 17:24:36.909732
441,HZ2025073000001,凌海展望食品有限公司,普通客户,,,辽宁省沈阳市铁西区沈阳市铁西区文海路5号,,,零担整车运输,辽宁省,ACTIVE,2025-07-30 13:36:03,2026-05-13 17:24:36.909732
442,HZ2025072900004,广州和谊商贸有限公司,普通客户,常士翠,,"广东省广州市白云区广州市白云区增槎路518号10
栋 007 铺",,,仓配一体,广东省,ACTIVE,2025-07-29 18:17:43,2026-05-13 17:24:36.909732
443,HZ2025072900003,北京自由引力餐饮管理有限公司,普通客户,高博,,北京市北京城区朝阳区将台乡驼房营路8号新华科技大厦9层950室,,,仓配一体,北京市,ACTIVE,2025-07-29 17:37:09,2026-05-13 17:24:36.909732
444,HZ2025072900001,四川木桑鲸岛商贸有限公司,VIP,游家驹,,四川省成都市锦江区华兴东路西部文化产业中心1601,,,仓配一体,四川省,ACTIVE,2025-07-29 14:05:10,2026-05-13 17:24:36.909732
445,HZ2025072800002,上海乐芝澜食品有限公司,普通客户,李振伟,,上海市上海城区金山区上海市金山区亭卫公路3316号(漕荣公司),,,零担整车运输,上海市,ACTIVE,2025-07-28 11:40:16,2026-05-13 17:24:36.909732
446,HZ2025072800001,河南天康宏展食品有限公司,普通客户,,,河南省郑州市新郑市薛店镇莲花路屠宰场,,,零担整车运输,河南省,ACTIVE,2025-07-28 10:38:48,2026-05-13 17:24:36.909732
447,HZ2025072300002,皇金冷链（李尽欢麻辣香锅）,普通客户,,,河北省石家庄市藁城区石家庄经济技术开发区北外环路与塔中大街交叉口东北角,,,仓配一体,河北省,ACTIVE,2025-07-23 15:00:34,2026-05-13 17:24:36.909732
448,HZ2025072300001,鹿邑县五朵花食品有限公司,普通客户,胡威,,"河南省周口市鹿邑县先进制造业开发区金日路与恒丰路交叉口向南 200米路
西10号",,,仓配一体,河南省,ACTIVE,2025-07-23 10:33:32,2026-05-13 17:24:36.909732
449,HZ2025072100003,熠汇饮(黑龙江)餐饮管理有限公司,VIP,,,黑龙江省哈尔滨市南岗区果戈里大街344号7楼7225室,,,仓配一体,黑龙江省,ACTIVE,2025-07-21 16:02:06,2026-05-13 17:24:36.909732
450,HZ2025072100002,开封初盾商贸有限公司,普通客户,丁依迪,15188341111,河南省开封市龙亭区五大街西侧,,,仓配一体,河南省,ACTIVE,2025-07-21 11:02:18,2026-05-13 17:24:36.909732
451,HZ2025071900001,武汉味播网络科技有限公司,普通客户,孙傲,,湖北省武汉市江夏区东湖新技术开发区关南工业园关南园三路特1号,,,仓配一体,湖北省,ACTIVE,2025-07-19 09:40:11,2026-05-13 17:24:36.909732
452,HZ2025071700001,中台-ERP对接测试货主（朱磊）,普通客户,,,河南省郑州市中原区高新·数算产业园6号楼,,,仓配一体,河南省,ACTIVE,2025-07-17 09:56:18,2026-05-13 17:24:36.909732
453,HZ2025071600003,杭州一禾供应链管理有限公司,普通客户,李刚,17306716511,浙江省杭州市临平区南苑街道石门街6号合景泰富寰汇 1909 室,,,仓配一体,浙江省,ACTIVE,2025-07-16 17:51:39,2026-05-13 17:24:36.909732
454,HZ2025071600001,武汉嘉悦兴餐饮管理有限公司,普通客户,,,湖北省武汉市东西湖区宏图路8号“武汉客厅展览中心第E【幢】/1单元22层10号,,,仓配一体,湖北省,ACTIVE,2025-07-16 14:18:04,2026-05-13 17:24:36.909732
455,HZ2025071400002,西安砂喜婆餐饮管理有限公司,普通客户,,,陕西省西安市未央区经济技术开发区雅荷花园35幢1单元10118室,,,仓配一体,陕西省,ACTIVE,2025-07-14 17:23:17,2026-05-13 17:24:36.909732
456,HZ2025070900003,广元市澄明食品有限公司,普通客户,危得利,18981999985,四川省广元市利州区宝轮镇澄明产业园区澄明食品,,,零担整车运输,四川省,ACTIVE,2025-07-09 15:19:43,2026-05-13 17:24:36.909732
457,HZ2025070900002,黑龙江省鑫日品汇商贸有限公司,普通客户,张俊鹏,,黑龙江省哈尔滨市南岗区保健路金博花园201栋1单元3层2号,,,仓配一体,黑龙江省,ACTIVE,2025-07-09 13:45:41,2026-05-13 17:24:36.909732
458,HZ2025070900001,广州卓森供应链管理有限公司,VIP,,,广东省广州市海珠区鼎新路8号欢聚大厦1703,,,仓配一体,广东省,ACTIVE,2025-07-09 10:45:57,2026-05-13 17:24:36.909732
459,HZ2025070700003,砀山康乐汇食品有限公司,普通客户,王倩,13882146271,安徽省宿州市砀山县经济开发区益民社区(310国道北侧）,,,零担整车运输（整合）,安徽省,ACTIVE,2025-07-07 14:57:34,2026-05-13 17:24:36.909732
460,HZ2025070500003,开封市星晨供应链有限公司,普通客户,,,河南省开封市通许县产业集聚区经一路丽星食品厂,,,零担整车运输,河南省,ACTIVE,2025-07-05 17:53:33,2026-05-13 17:24:36.909732
461,HZ2025070500002,北海渔大亨食品有限公司,普通客户,,,广西壮族自治区北海市合浦县合浦县工业园区内创业大道边,,,零担整车运输,广西壮族自治区,ACTIVE,2025-07-05 15:21:14,2026-05-13 17:24:36.909732
462,HZ2025070500001,河北食创空间餐饮管理有限公司,普通客户,孙继北,,"河北省廊坊市三河市燕郊开发区
燕灵路双福大厦6层",,,仓配一体,河北省,ACTIVE,2025-07-05 10:03:09,2026-05-13 17:24:36.909732
463,HZ2025070400002,苏州飞创品牌管理有限公司,普通客户,,,江苏省苏州市姑苏区人民路239号苏伦文创园31幢301,,,仓配一体,江苏省,ACTIVE,2025-07-04 13:40:28,2026-05-13 17:24:36.909732
464,HZ2025070300003,河南巨转商贸有限公司,普通客户,吴钢钉,13838015631,河南省郑州市荥阳市桃贾路与003乡道交叉口东南420米,,,零担整车运输,河南省,ACTIVE,2025-07-03 19:33:50,2026-05-13 17:24:36.909732
465,HZ2025070300002,扬州璐转珊回餐饮管理有限公司,普通客户,高璐,,江苏省扬州市邗江区扬州市邗江区新盛街道绿杨路10号C号楼508室,,,仓配一体,江苏省,ACTIVE,2025-07-03 11:16:32,2026-05-13 17:24:36.909732
466,HZ2025070300001,河南省兴盛旺海食品有限公司,普通客户,,,河南省鹤壁市浚县河南省鹤壁市浚县产业集聚区工业路与纬四路交汇处,,,零担整车运输,河南省,ACTIVE,2025-07-03 11:03:54,2026-05-13 17:24:36.909732
467,HZ2025070200001,北京旭阳顺隆供应链管理有限公司,普通客户,张学川,,江苏省无锡市宜兴市诸桥路5号,,,仓配一体,江苏省,ACTIVE,2025-07-02 17:39:42,2026-05-13 17:24:36.909732
468,HZ2025070100001,四川碗里三餐品牌管理有限公司,普通客户,林佳乐,,四川省成都市新津区花源街道花源大道124号,,,仓配一体,四川省,ACTIVE,2025-07-01 18:03:05,2026-05-13 17:24:36.909732
469,HZ2025063000004,郑州市惠济区炒炒食品商行（个体工商户）,普通客户,,,河南省郑州市惠济区信基市场冻品五区1553友谊商行,,,仓配一体,河南省,ACTIVE,2025-06-30 12:13:02,2026-05-13 17:24:36.909732
470,HZ2025063000003,四川亚食优品商贸有限公司,VIP,,,四川省成都市锦江区水碾河南路9号院附5号亚太餐饮,,,仓配一体,四川省,ACTIVE,2025-06-30 12:11:51,2026-05-13 17:24:36.909732
471,HZ2025063000001,许昌福贤记食品有限公司,普通客户,,,河南省许昌市魏都区北环西路滨江路口北100米,,,KA（仅指锅圈）,河南省,ACTIVE,2025-06-30 10:49:27,2026-05-13 17:24:36.909732
472,HZ2025062700003,成都牛聚宝供应链管理有限公司,普通客户,陈小霞,,四川省成都市武侯区天府大道北段1700号6栋1单元9层912号,,,仓配一体,四川省,ACTIVE,2025-06-27 17:01:14,2026-05-13 17:24:36.909732
473,HZ2025062700002,河南丰源醇植物油有限公司,普通客户,张坤,18903945699,河南省周口市淮阳区工业园区河南丰源醇植物油有限公司,,,零担整车运输,河南省,ACTIVE,2025-06-27 13:20:49,2026-05-13 17:24:36.909732
474,HZ2025062600005,郑州信通国际贸易有限公司,普通客户,李晓东,,河南省郑州市中牟县万邦国际物流城精品区7区2楼225号,,,仓配一体,河南省,ACTIVE,2025-06-26 17:46:03,2026-05-13 17:24:36.909732
475,HZ2025062600004,湖南新聪厨食品有限公司,普通客户,,15802662058,湖南省长沙市浏阳市浏东路东达路,,,仓配一体,湖南省,ACTIVE,2025-06-26 16:38:15,2026-05-13 17:24:36.909732
476,HZ2025062600003,扬州天禾食品有限公司,普通客户,,,江苏省扬州市宝应县宝应县广洋湖镇严桥,,,零担整车运输,江苏省,ACTIVE,2025-06-26 13:26:55,2026-05-13 17:24:36.909732
477,HZ2025062600002,河南禾森食品有限公司,普通客户,,,河南省郑州市新密市曲梁风尚企业芯城12号楼禾森烘焙体验服务中心,,,零担整车运输,河南省,ACTIVE,2025-06-26 10:13:57,2026-05-13 17:24:36.909732
478,HZ2025062600001,三门峡广旺农业科技发展有限公司,普通客户,,,河南省三门峡市灵宝市先进制造业开发区绿色食品科技园 1号厂区,,,零担整车运输,河南省,ACTIVE,2025-06-26 08:54:51,2026-05-13 17:24:36.909732
479,HZ2025062500006,长沙暖膳贸易有限公司,VIP,谢文辉,,湖南省长沙市岳麓区金星南路300号公园道大厦1601,,,仓配一体,湖南省,ACTIVE,2025-06-25 18:03:48,2026-05-13 17:24:36.909732
480,HZ2025062500005,湖南宫小燕食品有限公司,VIP,谢文辉,,湖南省长沙市岳麓区金星南路300号公园道大厦1601,,,仓配一体,湖南省,ACTIVE,2025-06-25 18:00:35,2026-05-13 17:24:36.909732
481,HZ2025062500004,长沙广承供应链有限公司,VIP,谢文辉,,湖南省长沙市岳麓区望城坡街道西南环线东侧望兴景园3、4栋108,,,仓配一体,湖南省,ACTIVE,2025-06-25 17:59:14,2026-05-13 17:24:36.909732
482,HZ2025062500003,上海桥迈供应链管理有限公司,普通客户,胡福煦,,河北省沧州市新华区九州商务大厦,,,仓配一体,河北省,ACTIVE,2025-06-25 17:36:26,2026-05-13 17:24:36.909732
483,HZ2025062500001,长沙无限可能贸易有限公司,VIP,谢文辉,,"湖南省长沙市岳麓区湖南湘江新区麓谷街道东方红南路369
号鑫苑名家雅苑5栋111",,,仓配一体,湖南省,ACTIVE,2025-06-25 14:12:58,2026-05-13 17:24:36.909732
484,HZ2025062300005,河北荣迁食品科技有限公司,普通客户,,,"河北省邢台市巨鹿县经济开
发区黄巾大道与清源街交叉口西北角",,,零担整车运输,河北省,ACTIVE,2025-06-23 17:03:55,2026-05-13 17:24:36.909732
485,HZ2025062300004,大连新源水产食品有限公司,普通客户,,,辽宁省大连市庄河市青堆镇双利村1栋1层,,,仓配一体,辽宁省,ACTIVE,2025-06-23 16:26:21,2026-05-13 17:24:36.909732
486,HZ2025062300001,青岛柏兰集团有限公司,普通客户,张小龙,15264202777,山东省青岛市胶州市广州北路845号青岛柏兰集团有限公司,,,零担整车运输,山东省,ACTIVE,2025-06-23 09:05:57,2026-05-13 17:24:36.909732
487,HZ2025062100006,郯城瑞发德食品加工有限公司,普通客户,安总,18865125520,山东省临沂市郯城县郯城郯马路与金泉路交汇处南五百米郯城瑞发德食品加工有限公司,,,零担整车运输,山东省,ACTIVE,2025-06-21 17:30:51,2026-05-13 17:24:36.909732
488,HZ2025062100005,北京聚贤食汇国际商贸有限公司,VIP,,,北京市北京城区通州区马驹桥镇景盛中街17号鸿坤顺景总部公元A7,,,仓配一体,北京市,ACTIVE,2025-06-21 17:07:45,2026-05-13 17:24:36.909732
489,HZ2025062100002,哈尔滨盛玮通供应链管理有限公司,普通客户,郭丽敏,13840193623,辽宁省沈阳市浑南区上深沟村863-15号（771）,,,仓配一体,辽宁省,ACTIVE,2025-06-21 10:28:31,2026-05-13 17:24:36.909732
490,HZ2025062100001,厦门韵之筱品牌管理有限公司,普通客户,李香霖,,福建省厦门市湖里区高林中路469号新景地大厦7B,,,仓配一体,福建省,ACTIVE,2025-06-21 10:21:52,2026-05-13 17:24:36.909732
491,HZ2025062000004,台江县苗苗酸汤食品有限公司,普通客户,陈文龙,15800849151,贵州省黔东南苗族侗族自治州台江县台盘乡预制菜产业园区三号地块,,,零担整车运输,贵州省,ACTIVE,2025-06-20 13:23:38,2026-05-13 17:24:36.909732
492,HZ2025062000003,南京满怀商贸有限公司,普通客户,吴刚,18326679130,江苏省南京市江宁区启迪科技城学研园5栋706室张瑞18326679,,,零担整车运输,江苏省,ACTIVE,2025-06-20 12:01:14,2026-05-13 17:24:36.909732
493,HZ2025062000002,郑州市味予欣商贸有限公司,普通客户,高坤林,,河南省郑州市管城回族区南四环百荣世贸商城D座2楼5街32号,,,仓配一体,河南省,ACTIVE,2025-06-20 10:30:36,2026-05-13 17:24:36.909732
494,HZ2025062000001,河南宜上食品有限公司,普通客户,孙树军,15239591969,河南省漯河市召陵区经济技术开发区纬一路南侧3号,,,零担整车运输,河南省,ACTIVE,2025-06-20 10:02:16,2026-05-13 17:24:36.909732
495,HZ2025061900001,邹城市余鑫食品加工厂,普通客户,,,山东省济宁市任城区柳行街道崇文大道与杨桥街交叉口东北侧碧桂园济州府,,,零担整车运输,山东省,ACTIVE,2025-06-19 09:54:31,2026-05-13 17:24:36.909732
496,HZ2025061700002,吉林市百味佳食品经销有限公司,普通客户,,,河南省郑州市二七区二马路82号,,,仓配一体,河南省,ACTIVE,2025-06-17 16:27:46,2026-05-13 17:24:36.909732
497,HZ2025061700001,海南智尊现烤餐饮管理有限公司,普通客户,余镱,,海南省海口市龙华区新城吾悦广场A区10号楼一层1014,,,仓配一体,海南省,ACTIVE,2025-06-17 10:03:21,2026-05-13 17:24:36.909732
498,HZ2025061500001,围辣供应链(河南)有限公司,SVIP,,15503932166,河南省濮阳市濮阳县城关濮阳县挥公大道与祥安街往北100米6号,,,仓配一体,河南省,ACTIVE,2025-06-15 14:43:42,2026-05-13 17:24:36.909732
499,HZ2025061400001,河南宾皓冷链物流有限公司,普通客户,刘家,,河南省商丘市虞城县河南虞城工业大道西段16号南侧河南宾皓冷链物流有限公司,,,仓配一体,河南省,ACTIVE,2025-06-14 09:27:02,2026-05-13 17:24:36.909732
500,HZ2025061300001,成都光合食品有限公司（原料）,VIP,岳皓男,,"四川省成都市都江堰市四川都江堰经济开发区堰华路615号中小企业园
区",,,仓配一体,四川省,ACTIVE,2025-06-13 19:03:06,2026-05-13 17:24:36.909732
501,HZ2025061200001,河南格斯慕淳食品有限责任公司,普通客户,15503825823,,河南省商丘市睢阳区南京路与振兴路交叉口路西1号车间,,,仓配一体,河南省,ACTIVE,2025-06-12 10:24:33,2026-05-13 17:24:36.909732
502,HZ2025061100002,麦浪香（天津）销售有限公司,普通客户,13388093659,,天津市天津城区河北区宁园街万柳村大街1946创意产业园A2首创Sohu三楼麦浪香餐饮,,,仓配一体,天津市,ACTIVE,2025-06-11 11:54:50,2026-05-13 17:24:36.909732
503,HZ2025061100001,赣州三公里餐饮管理有限公司,VIP,,,江西省赣州市章贡区关西围路于都路13-17号-1号门面,,,零担整车运输；整车运输；零担整车运输（整合）,江西省,ACTIVE,2025-06-11 11:11:51,2026-05-13 17:24:36.909732
504,HZ2025061000001,郑州华夏易通物流有限公司,普通客户,郭娜,,河南省郑州市惠济区花溪路华夏易通冷链基地,,,零担整车运输,河南省,ACTIVE,2025-06-10 11:30:25,2026-05-13 17:24:36.909732
505,HZ2025060900001,绍兴帝波供应链管理有限公司,普通客户,袁理响,18205754351,浙江省绍兴市越城区迪荡街道北辰广场2幢516室,,,仓配一体,浙江省,ACTIVE,2025-06-09 15:34:59,2026-05-13 17:24:36.909732
506,HZ2025060700001,福建信运冷藏物流有限公司,普通客户,赖根中,18039896886,福建省龙岩市新罗区登高东路688号,,,仓储,福建省,ACTIVE,2025-06-07 11:38:08,2026-05-13 17:24:36.909732
507,HZ2025060600004,许昌尚上鲜食品有限公司,普通客户,,,河南省许昌市建安区河南省许昌市长葛市魏武大道与菜姚路交叉口东10米东南侧,,,零担整车运输,河南省,ACTIVE,2025-06-06 17:32:40,2026-05-13 17:24:36.909732
508,HZ2025060600002,唐山栗尊供应链管理有限责任公司,普通客户,徐文雅,15076581113,"河北省唐山市遵化市苏家注镇马家洼村（宝昌创业孵化园202-203
室",,,仓配一体,河北省,ACTIVE,2025-06-06 15:11:29,2026-05-13 17:24:36.909732
509,HZ2025060600001,郑州味乐事餐饮管理有限公司,普通客户,宋晋东,,河南省郑州市金水区黄河北街7号,,,仓配一体,河南省,ACTIVE,2025-06-06 14:22:27,2026-05-13 17:24:36.909732
510,HZ2025053100001,郑州釜汀餐饮有限公司,普通客户,喻总,,河南省郑州市金水区文化路街道科源路,,,仓配一体,河南省,ACTIVE,2025-05-31 10:30:45,2026-05-13 17:24:36.909732
511,HZ2025052900001,东方优选（北京）科技有限公司,普通客户,,,北京市北京城区海淀区E世界财富中心A座15层,,,整车运输,北京市,ACTIVE,2025-05-29 15:15:04,2026-05-13 17:24:36.909732
512,HZ2025052800002,沈阳兴明喜食品有限公司,普通客户,,,辽宁省沈阳市铁西区沈阳市沈阳经济技术开发注册地区10号路2甲1号2(1层2层),,,仓配一体,辽宁省,ACTIVE,2025-05-28 17:03:33,2026-05-13 17:24:36.909732
513,HZ2025052800001,济南味本食品有限公司,普通客户,仲爱莲,18553103327,山东省济南市天桥区药山街道蓝翔路15号时代总部2区1号楼103的六楼整层,,,零担整车运输,山东省,ACTIVE,2025-05-28 08:56:08,2026-05-13 17:24:36.909732
514,HZ2025052700001,河南润隆物流有限公司,普通客户,,,河南省郑州市金水区金城时代广场12号楼,,,零担整车运输,河南省,ACTIVE,2025-05-27 10:12:35,2026-05-13 17:24:36.909732
515,HZ2025052600002,合肥市庐阳区荔刻有鱼餐饮店(个体工商户),普通客户,,,安徽省合肥市庐阳区逍遥津街道中菜市巷中市街F1-21 商铺,,,仓配一体,安徽省,ACTIVE,2025-05-26 14:31:53,2026-05-13 17:24:36.909732
516,HZ2025052600001,上海鲜晖供应链管理有限公司,SVIP,杨望明,18930128296,上海市上海城区嘉定区宝安公路2999号东方慧谷18号,,,仓配一体,上海市,ACTIVE,2025-05-26 09:48:35,2026-05-13 17:24:36.909732
517,HZ2025052300002,济南椒馋虎餐饮管理有限公司,普通客户,,,山东省济南市市中区魏家庄街道经四路11号2503-1,,,仓配一体,山东省,ACTIVE,2025-05-23 15:09:14,2026-05-13 17:24:36.909732
518,HZ2025051900003,南通意茗餐饮管理有限公司,VIP,单越,,江苏省南通市崇川区通京大道51号学士府大厦3幢903室,,,仓配一体,江苏省,ACTIVE,2025-05-19 16:26:13,2026-05-13 17:24:36.909732
519,HZ2025051900002,山东小糕学姐餐饮管理服务有限公司,普通客户,贾林刚,15646739990,山东省济宁市曲阜市鲁城街道曲阜师范大学北门对过30米路东,,,仓配一体,山东省,ACTIVE,2025-05-19 14:51:25,2026-05-13 17:24:36.909732
520,HZ2025051900001,成东卓越（重庆）商贸有限公司,普通客户,王冬,,浙江省杭州市西湖区蒋村街道绿城西溪世纪中心1期2幢北楼1125室,,,仓配一体,浙江省,ACTIVE,2025-05-19 13:29:51,2026-05-13 17:24:36.909732
521,HZ2025051600006,南京羽衣西岸品牌管理有限公司,普通客户,,,江苏省南京市江宁区东山街道金箔路468号中国女人街B区108室,,,仓配一体,江苏省,ACTIVE,2025-05-16 16:00:16,2026-05-13 17:24:36.909732
522,HZ2025051600005,宜兴市永利浩商贸有限公司,普通客户,李云,13921336675,江苏省无锡市宜兴市诸桥路7号,,,仓配一体,江苏省,ACTIVE,2025-05-16 14:01:23,2026-05-13 17:24:36.909732
523,HZ2025051600004,杭州闲吉贸易有限公司,普通客户,,,上海市上海城区奉贤区望园南路1288弄80号 1904、1909室,,,仓配一体,上海市,ACTIVE,2025-05-16 13:16:18,2026-05-13 17:24:36.909732
524,HZ2025051600003,河南酵益生物科技有限公司,普通客户,,,河南省郑州市荥阳市中部生物科技产业园,,,仓配一体,河南省,ACTIVE,2025-05-16 10:12:19,2026-05-13 17:24:36.909732
525,HZ2025051600001,河南良食餐饮管理有限公司,普通客户,张莎莎,,河南省郑州市金水区庆路东风路瀚海海尚C座1721,,,仓配一体,河南省,ACTIVE,2025-05-16 09:37:42,2026-05-13 17:24:36.909732
526,HZ2025051500002,泉州波比艾斯供应链有限公司,VIP,,,福建省泉州市丰泽区田安区湖斗街138号的【禾丰美客】208-1-1,,,仓配一体,福建省,ACTIVE,2025-05-15 16:13:12,2026-05-13 17:24:36.909732
527,HZ2025051500001,南昌兢兢业业食品贸易有限责任公司,普通客户,,,江西省南昌市南昌县小蓝经济开发区瑞邦产业园6栋1号2层江西吟食问道食品有限公司628号,,,仓配一体,江西省,ACTIVE,2025-05-15 11:51:02,2026-05-13 17:24:36.909732
528,HZ2025051400002,广州牧溪供应链管理有限公司,普通客户,张济银,,广东省广州市番禺区东环街番禺大道北555号天安总部中心8号楼7楼,,,仓配一体,广东省,ACTIVE,2025-05-14 17:37:20,2026-05-13 17:24:36.909732
529,HZ2025051300001,南京大经鹊堂羽坊健康科技有限公司,普通客户,,,江苏省南京市浦口区江北新区研创园江淼路88号腾飞大厦A座102-1室,,,仓配一体,江苏省,ACTIVE,2025-05-13 17:41:53,2026-05-13 17:24:36.909732
530,HZ2025051200003,大连农小锅供应链管理有限公司,VIP,闫俊威,13523578884,河南省郑州市金水区郑东新区平安大道197号永和时光里A座北塔21层,,,仓配一体,河南省,ACTIVE,2025-05-12 17:18:27,2026-05-13 17:24:36.909732
531,HZ2025051000001,阳江市信诚水产有限公司,普通客户,,,广东省阳江市阳春市春城街道滨江路84号,,,零担整车运输,广东省,ACTIVE,2025-05-10 14:30:36,2026-05-13 17:24:36.909732
532,HZ2025050600002,西安朴香村餐饮有限公司,普通客户,张仕华,15991596868,陕西省西安市未央区未央路中段雅荷花园36幢10111室,,,仓配一体,陕西省,ACTIVE,2025-05-06 13:52:19,2026-05-13 17:24:36.909732
533,HZ2025050600001,秦皇岛麦翁餐饮管理有限公司,VIP,齐桂丽,15030448661,河北省秦皇岛市海港区东港镇徐庄村仓储用地北大库院内,,,仓配一体,河北省,ACTIVE,2025-05-06 10:00:28,2026-05-13 17:24:36.909732
534,HZ2025050500001,青岛海珍汇餐饮管理有限公司,VIP,,,山东省青岛市市南区延吉路111号2层-8户网点,,,仓配一体,山东省,ACTIVE,2025-05-05 10:04:07,2026-05-13 17:24:36.909732
535,HZ2025042700001,杭州升旭丰烁食品有限公司,VIP,洪烨青,,浙江省杭州市萧山区萧山农业大厦 2楼张正发茶餐厅,,,仓配一体,浙江省,ACTIVE,2025-04-27 10:46:16,2026-05-13 17:24:36.909732
536,HZ2025042400002,四川益禾堂企业管理有限公司,VIP,,,四川省成都市金牛区福源路3号1栋6楼611号,,,仓配一体,四川省,ACTIVE,2025-04-24 13:52:10,2026-05-13 17:24:36.909732
537,HZ2025042400001,鹿邑县和一肉业有限公司,普通客户,赫小磊,,河南省周口市鹿邑县涡北镇金日路北侧恒丰路东侧,,,仓配一体,河南省,ACTIVE,2025-04-24 10:52:09,2026-05-13 17:24:36.909732
538,HZ2025042300002,沈阳拾一餐饮管理服务有限公司,普通客户,陈海阳,15604348123,辽宁省沈阳市沈河区青年大街商会总部大厦A座10楼1012,,,仓配一体,辽宁省,ACTIVE,2025-04-23 16:18:35,2026-05-13 17:24:36.909732
